QBarcode,Sex,DOBYear,Age,Country,Ethn,Ethn1,Ethn2,Ethn3,Ethn4,Ethn5,EthnO,EthnOth,EthnDK,Race1,Race2,Race3,Race4,Race5,RaceO,RaceDK,RaceOth,Litho1,Educ,Marital,InsTyp1,InsTyp2,InsTyp3,InsTyp4,InsTypNo,InsTypO,InsTypDK,InsurOth,HHInc,NumSuprt,Litho2,Educ2,Multiracial
4251,1,1936,70,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207248,1,1,,1.0,,,,,,,3,7,207248,1,0
4252,1,1950,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207247,4,1,,,1.0,,,,,,5,3,207247,3,0
4259,2,1947,59,RUSSIA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,7966,5,1,,,1.0,,,,,,77,7,7966,3,0
4260,2,1942,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,7965,2,1,,1.0,1.0,,,,,,6,2,7965,2,0
4262,1,1929,77,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,210268,4,6,,1.0,1.0,,,,,,3,1,210268,3,0
4263,1,1947,59,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207424,4,4,,,1.0,,,,,,3,2,207424,3,0
4269,2,1939,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10185,5,1,,1.0,1.0,,,,,,5,2,10185,3,0
4271,2,1936,70,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10182,5,5,,1.0,,,,,,,2,1,10182,3,0
4273,2,1966,40,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10181,4,1,,,1.0,,,,,,3,4,10181,3,0
4275,2,1951,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10179,99,99,,,,,,,,,99,999,10179,99,0
4277,2,1955,52,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10174,3,1,,,1.0,,,,,,4,5,10174,3,0
4278,2,1935,71,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10173,5,5,,1.0,,,,88.0,,,4,1,10173,3,0
4282,2,1968,38,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10175,3,1,,,1.0,,,,,,4,6,10175,3,0
4285,1,1933,73,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207422,2,3,1.0,,,,,88.0,,MEDIGAP BLUE CROSS BLUE SHIELD,6,999,207422,2,0
4286,2,1963,44,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,10558,4,5,,,1.0,,,,,,3,4,10558,3,0
4287,1,1945,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207140,1,1,,,1.0,,,,,,3,2,207140,1,0
4288,1,1947,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207142,2,1,,1.0,,,,,,,3,2,207142,2,0
4292,2,1952,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,7935,4,1,,,1.0,,,,,,5,4,7935,3,0
4295,2,1951,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,7936,2,1,,,1.0,,,,,,4,2,7936,2,0
4297,2,1958,48,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,7941,3,1,,,1.0,,,,,,3,2,7941,3,0
4304,1,1926,81,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207374,3,1,,1.0,1.0,,,,,,99,2,207374,3,0
4310,1,1954,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,210064,5,1,,,1.0,,,,,,5,4,210064,3,0
4313,2,1963,43,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10189,3,1,,,,1.0,,,,,5,2,10189,3,0
4318,2,1930,76,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10197,2,3,,1.0,1.0,,,88.0,,SENIOR CHOICE,2,1,10197,2,0
4328,2,1931,75,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10202,2,1,,1.0,,,,88.0,,SENIOR CHOICE,3,2,10202,2,0
4330,1,1944,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207343,3,1,,,1.0,,,,,,4,2,207343,3,0
4333,1,1942,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207330,2,1,,1.0,,,,,,,3,2,207330,2,0
4343,1,1946,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207319,5,5,,,1.0,,,,,,4,2,207319,3,0
4345,2,1941,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,11031,3,5,,1.0,1.0,,,,,,1,1,11031,3,0
4346,2,1934,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,10253,3,3,,,,,,88.0,,INDEPENDENT HEALTH,1,0,10253,3,0
4350,2,1929,77,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10249,1,1,,1.0,,,,,,,2,7,10249,1,0
4352,2,1949,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,7944,2,6,,1.0,,,,,,,1,1,7944,2,0
4356,1,1930,77,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,203633,2,1,,1.0,1.0,,,,,,3,2,203633,2,0
4361,2,1941,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6749,4,3,,,,,,88.0,,BLUE CROSS SENIOR,3,1,6749,3,0
4365,2,1934,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10190,3,3,,1.0,1.0,,,,,,6,1,10190,3,0
4370,1,1940,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,210138,2,1,,1.0,1.0,,,,,,3,2,210138,2,0
4380,2,1951,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8177,2,1,,,1.0,,,,,,3,2,8177,2,0
4388,2,1951,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8190,4,1,,,1.0,,,,,,5,4,8190,3,0
4390,2,1945,61,UNITED STATES OF AMERICA,1,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,,8189,3,1,,,1.0,,,,,,5,2,8189,3,0
4406,2,1944,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8204,3,1,,,,,,,,,3,2,8204,3,0
4419,1,1935,71,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,207347,5,1,,1.0,1.0,,,,,,3,2,207347,3,0
4422,2,1951,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8176,4,1,,,1.0,,,,,,4,2,8176,3,0
4424,2,1944,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8174,5,1,,,1.0,,,,,,3,2,8174,3,0
4430,2,1949,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8184,3,1,,,1.0,,,,,,5,2,8184,3,0
4431,1,1955,51,UNITED STATES OF AMERICA,99,99,99,99,99,99,99,,99,1,0,0,0,0,0,0,,206357,1,5,,,1.0,,,,,,3,999,206357,1,0
4439,1,1944,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207349,2,1,,,1.0,,,,,,3,2,207349,2,0
4444,1,1948,58,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207415,4,3,,,1.0,,,,,,5,1,207415,3,0
4450,2,1955,51,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8217,4,1,,,1.0,,,,,,5,2,8217,3,0
4455,2,1950,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8210,4,1,,,1.0,,,,,,6,3,8210,3,0
4479,2,1967,39,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8144,4,5,,1.0,1.0,,,,,,4,1,8144,3,0
4485,2,1961,46,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9695,4,1,,,1.0,,,,,,4,2,9695,3,0
4497,2,1935,71,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8128,2,1,,1.0,,,,88.0,,AMERICAN PROGRESS,3,4,8128,2,0
4503,2,1946,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,3618,3,1,,,1.0,,,,,,4,2,3618,3,0
4505,2,1941,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8222,2,1,,1.0,1.0,,,,,,3,3,8222,2,0
4508,2,1951,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6465,3,1,,,1.0,,,,,,5,2,6465,3,0
4513,1,1953,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207446,4,1,,,1.0,,,,,,5,4,207446,3,0
4533,2,1943,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8401,3,5,,,1.0,,,,,,3,999,8401,3,0
4534,2,1931,76,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10638,2,1,,1.0,1.0,,,,,,3,52,10638,2,0
4540,2,1946,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10632,4,1,,,1.0,,,,,,3,2,10632,3,0
4562,1,1933,73,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,209749,2,1,,1.0,1.0,,,,,,2,2,209749,2,0
4566,1,1940,66,UNITED KINGDOM,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,209752,3,1,,,1.0,,,88.0,,OHIP,3,2,209752,3,0
4573,2,1936,71,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10640,3,3,,1.0,1.0,,,,,,2,1,10640,3,0
4574,1,1946,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,209757,2,1,,,1.0,,,,,,3,2,209757,2,0
4578,2,1947,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8488,3,1,,,1.0,,,,,,6,2,8488,3,0
4593,2,1932,74,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8425,2,1,,1.0,1.0,,,,,,77,2,8425,2,0
4596,2,1954,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8408,2,1,,,1.0,,,,,,2,2,8408,2,0
4597,2,1953,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6510,1,1,1.0,,,,,88.0,,INDEPENDENT HEALTH,1,2,6510,1,0
4599,1,1935,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,209780,1,1,,1.0,1.0,,,,,,3,2,209780,1,0
4611,1,1954,53,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,207592,3,1,,,1.0,,,,,,4,2,207592,3,0
4612,1,1942,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206365,3,1,,,1.0,,,,,,5,3,206365,3,0
4615,1,1958,48,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,209837,3,2,,,1.0,,,,,,4,3,209837,3,0
4627,1,1942,64,CANADA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,208316,1,1,,,1.0,,,88.0,,OHIP,4,2,208316,1,0
4636,2,1961,45,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6514,3,1,1.0,,,,,,,,1,4,6514,3,0
4637,2,1946,61,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9770,2,1,,,1.0,,,,,,6,2,9770,2,0
4639,2,1968,38,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10621,3,1,,,1.0,,,,,,4,4,10621,3,0
4645,2,1956,50,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10614,3,1,,,1.0,,,,,,5,4,10614,3,0
4648,2,1954,52,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10618,4,5,,,1.0,,,,,,4,1,10618,3,0
4651,2,1923,84,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6520,1,3,,1.0,,,,,,,2,1,6520,1,0
4664,2,1962,44,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9783,2,2,,,1.0,,,,,,3,2,9783,2,0
4710,1,1938,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,208330,4,6,,1.0,1.0,,,,,,4,1,208330,3,0
4721,2,1947,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9707,3,5,,,1.0,,,,,,4,2,9707,3,0
4724,2,1941,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9709,2,1,,1.0,1.0,,,,,,3,2,9709,2,0
4738,2,1928,79,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,11004,2,3,,1.0,1.0,,,,,,3,1,11004,2,0
4745,2,1941,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6579,4,1,,,1.0,,,,,,5,2,6579,3,0
4747,2,1947,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10984,3,1,,,1.0,,,,,,3,2,10984,3,0
4750,2,1946,60,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10987,3,4,1.0,,,,,,,,1,3,10987,3,0
4761,1,1951,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206922,4,1,,,1.0,,,,,,5,2,206922,3,0
4797,2,1965,42,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,11089,2,1,,,1.0,,,,,,3,4,11089,2,0
4799,2,1950,57,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,11087,4,1,,,1.0,,,,,,4,2,11087,3,0
4815,2,1952,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,11093,1,6,1.0,1.0,,,,,,,6,999,11093,1,0
4816,2,1961,46,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9547,2,4,,,,,0.0,,,,1,1,9547,2,0
4817,2,1963,43,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6785,4,1,,,1.0,,,,,,4,4,6785,3,0
4828,2,1925,81,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,11103,2,3,,1.0,1.0,,,,,,6,1,11103,2,0
4841,2,1971,36,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,11069,4,5,1.0,,,,,88.0,,FIDELIS FAMILY HEALTH PLUS,2,3,11069,3,0
4843,1,1940,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,202060,2,1,1.0,1.0,1.0,,,,,,3,2,202060,2,0
4869,2,1925,82,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,3632,1,1,,1.0,1.0,,,,,,2,2,3632,1,0
4871,2,1957,50,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8361,3,2,,,1.0,,,,,,5,4,8361,3,0
4900,2,1926,80,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6605,2,1,,1.0,,,,,,,3,2,6605,2,0
4906,1,1958,49,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,210012,3,1,,,1.0,,,,,,4,2,210012,3,0
4919,1,1949,58,ROMANIA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206930,4,1,,,1.0,,,,,,3,2,206930,3,0
4931,2,1942,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6799,3,6,,1.0,,,,,,,6,999,6799,3,0
4940,1,1941,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,210160,4,5,,,1.0,,,,,,5,1,210160,3,0
4959,2,1959,47,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8330,5,1,,,1.0,,,,,,5,3,8330,3,0
4965,2,1929,78,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9553,5,5,,1.0,1.0,,,,,,5,1,9553,3,0
4968,2,1969,38,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,3626,4,2,,,1.0,,,,,,4,3,3626,3,0
4976,2,1936,71,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8355,2,1,,1.0,1.0,,,,,,5,2,8355,2,0
4979,2,1970,36,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8354,5,1,,,1.0,,,,,,5,3,8354,3,0
4987,2,1965,42,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8347,4,1,,,,,,88.0,,,6,3,8347,3,0
4994,2,1948,59,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8278,4,1,,,1.0,,,,,,6,2,8278,3,0
4997,2,1955,52,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8255,5,1,,,1.0,,,,,,3,3,8255,3,0
4998,2,1950,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8364,3,1,,,1.0,,,,,,4,2,8364,3,0
5018,1,1948,59,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,201997,1,3,,1.0,,,,,,,77,1,201997,1,0
5022,2,1934,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,8367,3,1,,1.0,1.0,,,,,,3,2,8367,3,0
5037,1,1940,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206472,3,1,,1.0,,,,,,,3,3,206472,3,0
5039,2,1932,75,CANADA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9807,1,1,,1.0,,,,,,,2,2,9807,1,0
5065,1,1933,74,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206465,2,1,,1.0,,,,,,,2,2,206465,2,0
5069,2,1959,49,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9562,5,1,,,1.0,,,,,,4,4,9562,3,0
5072,2,1952,55,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,3044,5,5,1.0,,,,,,,,1,1,3044,3,0
5079,2,1963,44,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9823,3,1,,,1.0,,,,,,3,2,9823,3,0
5090,2,1928,79,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9817,2,3,,1.0,,,,,,,2,1,9817,2,0
5093,2,1964,43,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,5141,3,1,,,1.0,,,,,,4,5,5141,3,0
5097,2,1938,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9834,2,5,,1.0,1.0,,,,,,2,1,9834,2,0
5099,2,1938,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9832,2,1,,1.0,1.0,,,,,,3,2,9832,2,0
5104,2,1934,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9827,2,3,,1.0,,,,88.0,,SENIOR BLUE,2,1,9827,2,0
5113,2,1960,46,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,5147,3,1,,,1.0,,,,,,4,2,5147,3,0
5149,2,1959,48,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,5156,3,99,,,1.0,,,,,,3,4,5156,3,0
5164,1,1938,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206455,99,99,,,,,,,,,99,999,206455,99,0
5165,1,1937,70,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206459,3,1,,1.0,,,,,,,6,2,206459,3,0
5178,1,1943,64,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206457,1,1,,1.0,,,,,,,3,2,206457,1,0
5182,1,1932,75,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,201416,2,3,,1.0,,,,,,,3,1,201416,2,0
5183,1,1934,73,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206458,4,3,,1.0,,,,,,,3,1,206458,3,0
5206,2,1945,62,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9226,3,1,,,1.0,,,,,,3,2,9226,3,0
5214,2,1941,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6624,3,1,,1.0,1.0,,,,,,3,2,6624,3,0
5218,2,1957,51,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,13725,3,5,1.0,1.0,,,,,,,2,3,13725,3,0
5221,1,1927,79,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206858,2,3,,1.0,1.0,,,,,,2,1,206858,2,0
5222,2,1941,66,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6634,5,6,,,1.0,,,,,,77,2,6634,3,0
5223,2,1940,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6636,2,1,,1.0,1.0,,,,,,6,7,6636,2,0
5237,2,1923,84,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,10769,5,6,,1.0,1.0,,,,,,6,1,10769,3,0
5245,2,1955,52,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,2517,2,6,,,1.0,,,,,,4,1,2517,2,0
5268,2,1939,68,,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9242,2,3,1.0,,1.0,,,,,,1,1,9242,2,0
5270,2,1928,79,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6642,4,1,,1.0,1.0,,,,,,3,2,6642,3,0
5273,1,1937,69,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206866,2,1,,,1.0,,,,,,3,2,206866,2,0
5285,1,1941,67,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,206953,4,1,,1.0,,,,,,,3,2,206953,3,0
5327,1,1939,68,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,210263,3,1,,1.0,,,,88.0,,UNIVERA SENIOR,6,999,210263,3,0
5333,2,1957,50,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9611,2,3,,1.0,,,,,,,1,1,9611,2,0
5338,1,1933,73,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,210249,2,1,,1.0,1.0,,,,,,3,2,210249,2,0
5349,2,1924,83,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,6705,3,3,,1.0,,,,,,,1,1,6705,3,0
5354,2,1936,71,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,0,1,0,0,0,0,,3055,1,3,,1.0,,,,,,,1,5,3055,1,0
5357,1,1944,63,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,210253,3,1,,,1.0,,,,,,4,2,210253,3,0
5366,2,1942,65,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,0,1,0,0,0,0,0,,3083,2,5,,1.0,1.0,,,,,,3,1,3083,2,0
5369,2,1951,56,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9612,4,5,1.0,,,,,,,,4,6,9612,3,0
5370,2,1934,73,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,3091,2,1,,,,1.0,,,,,3,2,3091,2,0
5373,1,1973,35,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,204836,1,2,,,1.0,,,,,,6,1,204836,1,0
5374,2,1935,72,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,3151,3,3,,1.0,,,,88.0,,IHA ENCOMPASS 65,2,1,3151,3,0
5376,2,1953,54,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,3059,5,1,,,1.0,,,,,,5,4,3059,3,0
5407,1,1931,76,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,210223,3,1,,1.0,,,,,,,3,2,210223,3,0
5412,2,1967,39,UNITED STATES OF AMERICA,0,66,66,66,66,66,66,,66,1,0,0,0,0,0,0,,9264,4,1,,,1.0,,,,,,5,4,9264,3,0
